board;x_value_1;x_value_2;x_value_3;x_value_4;x_value_5;x_value_6;x_value_7;x_value_8;x_value_9;o_value_1;o_value_2;o_value_3;o_value_4;o_value_5;o_value_6;o_value_7;o_value_8;o_value_9
[0, 0, 0, 1, 0, 0, -1, 0, 1];0.392175445;0.458367328;0.117610263;0;0.034494637;0.440645519;0;0.939711649;0;0.34216228;0.301370813;0.03872327;0;-0.275578158;0.426580235;0;0.555499456;0
[0, 0, 0, -1, 0, 0, 1, 0, 1];0.923221526;1.067909594;0.816492346;0;0.434704462;0.408765996;0;0.427624115;0;1.009999988;0.715303882;0.652913771;0;0.118850463;0.432675086;0;0.509492099;0
[0, 0, 0, 1, 0, 0, 1, -1, 0];0.33372061;0.540391341;0.814643555;0;-0.028324331;0.996470758;0;0;1.03934071;0.154812158;0.323448436;0.437678942;0;0.185707484;0.773480117;0;0;0.687450549
[0, 0, 0, 1, 0, 0, -1, 1, 0];0.247679643;0.446076925;-0.101415538;0;-0.557535761;-0.030641259;0;0;0.623145357;0.196379488;0.246342247;-0.131481732;0;-0.402556716;0.388762563;0;0;0.223625801
[0, 0, 0, -1, 0, 0, 1, 1, 0];0.90052358;0.801796489;0.596005928;0;0.621544419;0.560307377;0;0;-0.208121574;1.009987771;0.650947822;0.589779179;0;0.148111003;0.199367981;0;0;0.207954017
[0, 0, 0, 1, 0, 1, 0, 0, -1];0.071445394;0.36848458;0.171854867;0;-0.657641389;0;-0.020906561;-0.00998521;0;0.103382259;0.45086536;0.470674811;0;-0.410967009;0;-0.104995256;0.142534749;0
[0, 0, 0, 1, 0, -1, 0, 0, 1];0.569137473;0.725888993;0.989852547;0;0.388175046;0;0.177081017;0.711900899;0;0.425427904;0.562350431;1.00998519;0;0.4173191;0;0.323150351;0.563297473;0
[0, 0, 0, -1, 0, 1, 0, 0, 1];0.40294179;1.07286102;0.462466168;0;0.430017317;0;0.052639939;0.867126375;0;0.290915027;1.009995417;0.283848183;0;0.527567217;0;0.242149418;0.633925581;0
[0, 0, 0, 1, 0, 1, 0, -1, 0];0.699874253;-0.016514299;0.490379958;0;-0.829299361;0;0.679331049;0;0.310283303;0.387789013;0.195353596;0.308735671;0;-0.464254203;0;0.147567045;0;0.138721934
[0, 0, 0, 1, 0, -1, 0, 1, 0];0.105754856;0.065683288;0.098643945;0;0.827370668;0;0.431296207;0;-0.003874663;0.368223391;0.915204473;0.077393795;0;0.175349781;0;0.239550155;0;-0.03751675
[0, 0, 0, -1, 0, 1, 0, 1, 0];0.392348501;0.305825959;0.382186507;0;-0.003654607;0;-0.247740596;0;0.176783081;0.028204216;0.945141424;0.269640162;0;0.288466428;0;0.010717092;0;0.311131448
[0, 0, 0, 1, 0, 1, -1, 0, 0];0.97602234;0.766465121;0.285616491;0;0.137821044;0;0;0.518117538;0.12140166;0.407155078;0.459931883;0.057508448;0;-0.487856574;0;0;0.052807743;-0.143313911
[0, 0, 0, 1, 0, -1, 1, 0, 0];0.39044381;1.08087556;0.396827592;0;0.638045188;0;0;0.79826962;0.34616923;0.284006805;1.009990488;0.333354093;0;0.583861317;0;0;0.647001603;0.32912217
[0, 0, 0, -1, 0, 1, 1, 0, 0];0.690873969;0.558650377;0.46453801;0;0.563244951;0;0;0.631713248;0.807572236;0.583497349;0.406364097;0.366655912;0;0.389368784;0;0;1.009987396;0.437239415
[0, 0, 0, 1, 1, 0, 0, 0, -1];1.046618328;0.740359074;0.128802701;0;0;0.338165755;-0.142117118;0.106796955;0;0.696259113;0.671823616;0.136257492;0;0;-0.094602149;0.131281708;0.302503364;0
[0, 0, 0, 1, -1, 0, 0, 0, 1];0.808568309;-0.333227963;0.402328885;0;0;0.16964441;0.085830674;-0.116231669;0;0.293094595;-0.042143657;-0.018878725;0;0;0.348969106;-1.081217947;-0.059838035;0
[0, 0, 0, -1, 1, 0, 0, 0, 1];0.15635844;1.022239008;0.708146326;0;0;0.84640381;-0.013799468;1.040739928;0;0.080499002;0.835624872;0.57775639;0;0;0.945620135;0.373627093;0.858754354;0
[0, 0, 0, 1, 1, 0, 0, -1, 0];0.77135061;1.111076832;0.991231996;0;0;0.28258186;0.597243931;0;0.552649985;0.769539269;0.851851096;0.600002842;0;0;0.434093826;0.514277896;0;0.292712019
[0, 0, 0, 1, -1, 0, 0, 1, 0];-0.040872226;0.195424276;-0.154426294;0;0;0.623021941;-0.255907017;0;-0.150879425;-0.245489471;0.209716172;-0.33152897;0;0;0.262923651;-1.21497177;0;-0.232250254
[0, 0, 0, -1, 1, 0, 0, 1, 0];0.531114692;0.865740338;0.413301083;0;0;1.108648501;0.512389484;0;0.876673716;0.353628602;0.507946469;0.682776599;0;0;0.906603747;0.376661753;0;0.701630984
[0, 0, 0, 1, 1, 0, -1, 0, 0];0.87196611;0.634467316;1.088717824;0;0;0.475049954;0;0.736685551;0.419553415;0.58970239;0.635487459;0.830862567;0;0;0.349371033;0;0.439761602;0.192070492
[0, 0, 0, 1, -1, 0, 1, 0, 0];-0.532065489;-0.263935774;0.123191512;0;0;0.545370095;0;0.164159;0.119050616;-1.155023575;0.124331469;0.403043913;0;0;0.644000354;0;0.038425974;0.046217293
[0, 0, 0, -1, 1, 0, 1, 0, 0];1.065301843;0.933949912;0.771995077;0;0;0.938300948;0;1.005098598;0.515962744;0.802826016;0.813514292;0.461684633;0;0;1.01;0;0.808010145;0.685289569
[0, 0, 0, 1, 1, -1, 0, 0, 0];-0.034361779;0.314639574;-0.272671537;0;0;0;0.67897203;0.759910015;0.210881164;0.342304475;0.938951544;0.012679277;0;0;0;0.356030202;0.427104286;1.04E-04
[0, 0, 0, 1, -1, 1, 0, 0, 0];-0.685963493;-0.255327481;-0.569058343;0;0;0;-0.59685928;-0.538883623;-0.254762235;-0.354867;-0.408660541;-1.2496;0;0;0;-0.427363961;-0.400438258;-0.469957654
[0, 0, 0, -1, 1, 1, 0, 0, 0];0.220860906;0.512078605;0.726084036;0;0;0;0.107007576;0.255958229;0.503361843;0.068557591;0.931085154;0.331059099;0;0;0;0.065308322;0.474469362;0.356199438
[0, 0, 1, 0, 0, 0, 0, 1, -1];0.217757679;0.510059107;0;0.248045669;0.384304975;0.537103478;-0.032380945;0;0;-0.054116803;0.390793111;0;0.355702763;-0.089420272;0.584817116;0.298783567;0;0
[0, 0, 1, 0, 0, 0, 0, -1, 1];0.702682053;1.090576832;0;1.013801355;0.363946155;0.833863425;0.893283426;0;0;0.683754212;0.46701688;0;0.764641706;0.29163419;0.423139205;1.01;0;0
[0, 0, -1, 0, 0, 0, 0, 1, 1];0.306309277;0.516226712;0;0.899630542;0.194938013;0.835999624;-0.35935803;0;0;0.149449418;0.220344328;0;0.510608964;-0.109118075;0.591618157;-0.074777974;0;0
[0, 0, 1, 0, 0, 0, 1, 0, -1];0.063644637;0.570460518;0;0.657428462;0.483420327;0.693392499;0;0.768171712;0;0.240664407;0.502937271;0;0.56054508;-0.172895099;0.656860815;0;0.714802558;0
[0, 0, 1, 0, 0, 0, -1, 0, 1];0.514564412;0.914165087;0;0.06424595;0.632680001;0.381111519;0;0.691554387;0;0.141582015;0.701424264;0;0.376935588;0.567671426;0.154938523;0;0.831547891;0
[0, 0, -1, 0, 0, 0, 1, 0, 1];0.298237069;0.574471016;0;0.856980063;0.408895512;0.814901482;0;0.22246213;0;0.290998061;0.30001689;0;0.686736253;0.555693386;0.799585212;0;0.337999442;0
[0, 0, 1, 0, 0, 0, 1, -1, 0];1.079063317;0.13293182;0;0.769301397;-0.190134811;0.568746997;0;0;0.68212098;0.538926262;0.268975278;0;0.747540468;-0.04930024;0.667590769;0;0;0.680934018
[0, 0, 1, 0, 0, 0, -1, 1, 0];0.054795784;0.308874576;0;0.199394659;-0.206964613;0.392026349;0;0;0.695295219;-0.10096895;0.461241963;0;0.111946566;0.274072757;0.403493023;0;0;0.368462995
[0, 0, -1, 0, 0, 0, 1, 1, 0];0.274438358;-0.033954969;0;0.519575153;0.226156864;0.47454937;0;0;-0.550149714;0.10053132;0.195484901;0;0.549125305;0.426882617;0.218504782;0;0;-0.313192846
[0, 0, 1, 0, 0, 1, 0, 0, -1];-0.336769853;0.17262027;0;0.530621168;-0.233710468;0;-0.298749046;-0.104943482;0;-0.109507292;0.125612736;0;0.215795294;-0.404732974;0;-0.290594947;-0.016207161;0
[0, 0, 1, 0, 0, -1, 0, 0, 1];0.106217845;0.692608157;0;-0.082670499;0.084846079;0;0.400914051;0.299740037;0;0.19750245;0.483272289;0;0.141729086;-0.152772591;0;0.196515419;0.390819897;0
[0, 0, -1, 0, 0, 1, 0, 0, 1];0.284736993;-0.093352117;0;0.378169143;-0.691741379;0;0.415593171;0.148222856;0;-0.178248664;-0.015157248;0;0.326921572;-0.368016766;0;-0.152808284;0.155087909;0
[0, 0, 1, 0, 0, 1, 0, -1, 0];0.836241464;0.419931303;0;0.450800189;0.568029655;0;0.128698529;0;-0.172030709;0.570395492;0.330577532;0;0.777949847;0.207320963;0;0.249216703;0;-0.165203247
[0, 0, 1, 0, 0, -1, 0, 1, 0];0.2156007;0.799744074;0;0.290130065;-0.224193079;0;0.570243819;0;0.935553739;0.413207267;1.009989175;0;0.235161087;-0.032332419;0;0.287365004;0;0.553154429
[0, 0, -1, 0, 0, 1, 0, 1, 0];-0.398577146;0.032807026;0;0.590708975;-0.317468843;0;-0.209715902;0;0.276601822;-0.136855636;-0.020159511;0;0.25374497;-0.225251713;0;-0.211813572;0;0.26149164
[0, 0, 1, 0, 0, 1, -1, 0, 0];0.149915961;0.539213914;0;0.398296825;0.865199249;0;0;0.220810619;-0.312797575;0.065295753;0.590643822;0;0.312580842;0.488456343;0;0;0.21058036;-0.314742658
[0, 0, 1, 0, 0, -1, 1, 0, 0];0.33297146;0.757533416;0;0.064590191;0.106920088;0;0;0.589734545;0.983445826;0.610248793;0.722971257;0;0.289283111;-0.136670045;0;0;0.624681495;0.758573798
[0, 0, -1, 0, 0, 1, 1, 0, 0];-0.325283102;-0.111326621;0;0.43489769;-0.032265495;0;0;0.419585613;0.512147762;-0.049572833;0.163376585;0;0.371406459;0.239503659;0;0;0.327209878;0.432955668
[0, 0, 1, 0, 1, 0, 0, 0, -1];0.834738914;0.604690642;0;0.78204169;0;1.068713826;0.053557725;0.405301441;0;0.791856444;0.699731024;0;0.623787128;0;0.703313597;-0.005890638;0.273220237;0
[0, 0, 1, 0, -1, 0, 0, 0, 1];0.801665473;0.525453845;0;0.293656958;0;0.065842836;0.358301695;0.211804303;0;0.525460469;0.232132294;0;0.172889501;0;-1.174338597;0.453403109;0.280380703;0
[0, 0, -1, 0, 1, 0, 0, 0, 1];-0.082371699;0.595852791;0;0.630561305;0;0.871840905;0.834537919;0.984773475;0;-4.91E-04;0.335847545;0;0.631461521;0;0.754792496;0.793116607;0.700312472;0
[0, 0, 1, 0, 1, 0, 0, -1, 0];0.661943914;1.109360437;0;0.706739772;0;0.830745065;0.385186378;0;1.051929339;0.607150153;0.916087942;0;0.822573309;0;0.775505862;0.026661143;0;0.281724293
[0, 0, 1, 0, -1, 0, 0, 1, 0];-0.017913644;-0.044496252;0;0.268881225;0;0.279495446;0.369527506;0;0.243259102;-0.086665613;0.415978463;0;-1.108974997;0;-0.091508025;0.164544108;0;-0.09120313
[0, 0, -1, 0, 1, 0, 0, 1, 0];0.255989937;0.181147569;0;0.612245104;0;0.082753923;0.755141518;0;0.253721326;0.221755912;0.011158749;0;0.624171494;0;0.314198668;0.68687718;0;0.296802263
[0, 0, 1, 0, 1, 0, -1, 0, 0];-0.132794576;0.435451382;0;0.167261079;0;0.631597051;0;0.307127048;0.174780962;-6.73E-04;0.401006911;0;0.164966462;0;0.384205604;0;0.125113231;0.095683247
[0, 0, 1, 0, -1, 0, 1, 0, 0];0.729123046;-0.302356321;0;-0.109446242;0;-0.378022379;0;0.14226622;-0.409150999;-0.154952957;-0.117666427;0;-0.047332748;0;-0.070987254;0;-1.183055823;-0.147309111
[0, 0, -1, 0, 1, 0, 1, 0, 0];-0.017578374;0.133693896;0;0.402087921;0;0.569083765;0;0.679468682;-0.360526038;0.04442499;0.09171361;0;0.415070993;0;0.128647804;0;0.348604754;0.075433307
[0, 0, 1, 0, 1, -1, 0, 0, 0];0.540562521;0.903859797;0;0.936182076;0;0;0.683721177;0.950088248;0.802361286;0.688086472;0.860609483;0;0.904979558;0;0;0.404522903;0.755772908;0.767520703
[0, 0, 1, 0, -1, 1, 0, 0, 0];0.261976266;0.510936013;0;0.59203706;0;0;0.546603919;0.834996477;-0.062792776;0.026051491;0.149251569;0;0.585871501;0;0;0.422311107;0.137159051;-1.241324238
[0, 0, -1, 0, 1, 1, 0, 0, 0];0.143971416;0.354723084;0;0.410294106;0;0;0.907690657;0.954509507;0.945466414;0.262095614;0.282033312;0;0.343881616;0;0;0.671196273;0.669567812;0.653283104
[0, 0, 1, 1, 0, 0, 0, 0, -1];-0.28894494;0.695939082;0;0;-0.024704769;0.571945769;-0.559690997;0.106521588;0;-0.030324934;0.291866853;0;0;-0.304381485;0.589052832;-0.08162097;0.087191705;0
[0, 0, 1, -1, 0, 0, 0, 0, 1];0.451967656;0.981229515;0;0;0.211544541;0.350087186;0.941354369;1.015626675;0;0.453021852;0.770297143;0;0;0.20919594;0.020859146;0.299412463;1.009990637;0
[0, 0, -1, 1, 0, 0, 0, 0, 1];-0.280606738;0.480536021;0;0;-0.300384119;0.554065871;0.52127985;0.703772653;0;-0.108781048;-0.055922093;0;0;-0.263338855;0.555835071;-0.011417029;0.370263041;0
[0, 0, 1, 1, 0, 0, 0, -1, 0];0.474713063;0.561370088;0;0;0.081724084;0.560874789;-0.147090504;0;0.114592008;0.335572789;0.086714836;0;0;-0.213847316;0.559795077;0.11201543;0;-0.027186516
[0, 0, 1, -1, 0, 0, 0, 1, 0];0.243493443;0.578006129;0;0;-0.386630335;-0.28041914;-0.069680046;0;0.32916656;-0.038011298;1.009991395;0;0;-0.115813753;0.151419603;0.098470763;0;0.428668361
[0, 0, -1, 1, 0, 0, 0, 1, 0];0.099231826;0.378656712;0;0;0.33338289;0.114355909;0.280678592;0;0.040268704;-0.136016887;-0.01997524;0;0;-0.208500852;0.023226177;-0.217953183;0;-0.16105158
[0, 0, 1, 1, 0, 0, -1, 0, 0];0.224936293;0.50162368;0;0;0.145818225;0.435930731;0;0.264973298;-0.043638148;0.276955408;0.373666049;0;0;0.20273984;0.344410563;0;0.11047928;-0.080373899
[0, 0, 1, -1, 0, 0, 1, 0, 0];0.546827417;0.753573379;0;0;0.286925968;0.80959158;0;0.583718704;0.826076987;0.563012964;1.009916567;0;0;-0.141099129;0.270495786;0;0.700703522;0.50874824
[0, 0, -1, 1, 0, 0, 1, 0, 0];-0.002371922;-0.022372158;0;0;0.457849685;0.636468886;0;0.369984513;0.148702803;-0.204019658;0.15655476;0;0;0.500075492;0.259226826;0;0.484496491;0.161550287
[0, 0, 1, 1, 0, -1, 0, 0, 0];0.745360053;0.64791687;0;0;0.398412779;0;0.813720465;0.357377855;0.744110796;0.311895343;1.009999999;0;0;0.368854863;0;0.369873413;0.554698083;0.549710374
[0, 0, 1, -1, 0, 1, 0, 0, 0];0.384796175;1.096289337;0;0;0.510832274;0;0.788655789;0.62926883;-0.027300755;0.255531924;0.641371321;0;0;0.414249172;0;0.137198218;1.009971843;0.137980381
[0, 0, -1, 1, 0, 1, 0, 0, 0];0.045635503;0.936649829;0;0;-0.544518769;0;-0.161151217;0.5490913;0.631205398;-0.026827832;0.20338844;0;0;-0.444585146;0;0.006988624;0.390080409;0.637894344
[0, 0, 1, 1, -1, 0, 0, 0, 0];-0.193861341;-0.118623696;0;0;0;0.08771983;0.190626016;-0.008099151;-0.312502834;-0.036020414;-1.223820056;0;0;0;0.385723487;0.182083805;-0.03725965;-0.03552509
[0, 0, 1, -1, 1, 0, 0, 0, 0];0.41948076;0.729086192;0;0;0;0.995690735;0.064952585;1.006050509;0.452874729;0.214303001;0.770224334;0;0;0;1.01;0.070443111;0.6527731;0.660594728
[0, 0, -1, 1, 1, 0, 0, 0, 0];0.314105111;0.554623895;0;0;0;0.479095046;0.786653353;1.018044207;0.142905925;0.281751577;0.350798555;0;0;0;-0.026272053;0.688854187;0.557924466;0.216438179
[0, 1, 0, 0, 0, 0, 0, 1, -1];0.40248185;0;0.218562392;0.46211145;-0.32433733;0.225897901;0.617753535;0;0;-0.027969979;0;-0.055715532;0.289657769;-0.529917359;0.09114927;0.336363681;0;0
[0, 1, 0, 0, 0, 0, 0, -1, 1];0.28786694;0;0.49505508;0.791152863;0.717018592;0.605844336;0.806382416;0;0;0.325634222;0;0.316483857;1.009992167;0.401630426;0.55495692;0.527591389;0;0
[0, -1, 0, 0, 0, 0, 0, 1, 1];0.436406557;0;0.489478613;0.739940437;0.502637545;0.903692079;0.114030616;0;0;0.126249329;0;0.2225379;0.754603737;0.520188217;0.720489977;0.276219955;0;0
[0, 1, 0, 0, 0, 0, 1, 0, -1];0.228217735;0;-0.130615143;0.520490257;-0.365189875;0.168558581;0;0.840488162;0;0.030035683;0;-0.11204968;0.245765007;-0.30052003;0.090278494;0;0.621755106;0
[0, 1, 0, 0, 0, 0, -1, 0, 1];0.394066582;0;0.241584654;0.156856896;0.190846745;0.216292538;0;0.388447919;0;0.051259046;0;-0.069976886;0.07595609;-0.201480348;0.249335226;0;0.589672291;0
[0, -1, 0, 0, 0, 0, 1, 0, 1];0.714304595;0;0.672334489;0.621729728;0.039180886;0.753159197;0;0.093233002;0;0.245888322;0;0.447998159;0.80630652;0.236886881;0.765489057;0;0.102203181;0
[0, 1, 0, 0, 0, 0, 1, -1, 0];0.322496757;0;0.213231262;0.839757598;0.724024595;0.846497847;0;0;0.822753286;0.384065938;0;0.459326679;0.6336532;0.395619922;0.553038266;0;0;0.485073475
[0, 1, 0, 0, 0, 0, -1, 1, 0];0.375880209;0;0.344476286;0.096241253;-0.591124642;0.939862619;0;0;0.478702592;0.004616994;0;-0.064520075;0.125482941;-0.466999747;0.414491241;0;0;0.420972033
[0, -1, 0, 0, 0, 0, 1, 1, 0];0.51221292;0;0.238740116;0.806363021;0.736219173;0.634923743;0;0;0.611888579;0.26295489;0;0.268075772;0.657753927;0.618541478;0.678478259;0;0;0.2110035
[0, 1, 0, 0, 0, 1, 0, 0, -1];0.100261383;0;0.342444032;0.398635407;-0.924201135;0;0.17795033;-0.336256366;0;-0.004034769;0;0.271469754;0.289000571;-0.233962456;0;-0.308582156;0.161107103;0
[0, 1, 0, 0, 0, -1, 0, 0, 1];0.405429489;0;0.973316357;0.548050651;-0.483298038;0;0.351802268;0.915208127;0;0.23530679;0;1.009945481;0.224944903;-0.025613353;0;0.264996073;0.474303079;0
[0, -1, 0, 0, 0, 1, 0, 0, 1];0.027184936;0;0.269780939;0.323682818;0.14558513;0;0.751268918;0.359171982;0;0.058396072;0;-0.13599396;0.741821335;0.05631425;0;0.65979468;0.34921758;0
[0, 1, 0, 0, 0, 1, 0, -1, 0];0.324640619;0;0.643595734;0.719883722;0.122883735;0;0.183425095;0;0.28108866;0.412161529;0;0.311595533;0.410659661;0.227260318;0;-0.092672999;0;0.011907177
[0, 1, 0, 0, 0, -1, 0, 1, 0];0.904222923;0;-0.184327608;0.426238567;-0.293084894;0;0.826798182;0;0.233040682;0.391984412;0;0.18822847;0.293121201;-0.310467348;0;1.009917102;0;0.075740364
[0, -1, 0, 0, 0, 1, 0, 1, 0];0.184706002;0;-0.149233042;0.551858563;0.331628193;0;0.304318819;0;0.407886652;-0.083576966;0;0.030816971;0.476447671;0.27802468;0;0.36053112;0;0.291067822
[0, 1, 0, 0, 0, 1, -1, 0, 0];-0.081244968;0;0.042488553;-0.689694414;-0.141820131;0;0;0.383843855;-0.079250043;-0.204964407;0;-0.10899051;-0.056179665;-0.273569147;0;0;0.035050791;-0.21323731
[0, 1, 0, 0, 0, -1, 1, 0, 0];0.532749608;0;-0.109586033;0.609711958;0.051031278;0;0;0.575925868;-0.025769054;0.244550506;0;0.076249279;0.148387948;-0.181837161;0;0;1.009990887;-0.091317229
[0, -1, 0, 0, 0, 1, 1, 0, 0];0.164523212;0;-0.454635857;0.781192196;-0.29365748;0;0;0.546007163;0.553157876;-0.064542257;0;0.013709608;0.527936524;-0.218525472;0;0;0.285568152;0.338075141
[0, 1, 0, 0, 1, 0, 0, 0, -1];0.715073864;0;0.518560064;1.103614944;0;0.970545053;0.33183322;0.295552444;0;0.734698917;0;0.300026424;0.642613492;0;0.231909995;0.154629116;0.027952251;0
[0, 1, 0, 0, -1, 0, 0, 0, 1];0.326693147;0;0.298241179;0.352124639;0;0.109448067;-0.083240821;0.460925108;0;0.248928169;0;-0.128630634;-0.105738711;0;-1.239998939;-0.114723841;0.366984064;0
[0, -1, 0, 0, 1, 0, 0, 0, 1];0.5895232;0;0.62415962;1.106232679;0;0.737022722;0.736434265;1.103041033;0;0.096153092;0;0.408895913;0.750143794;0;0.786943167;0.675472604;1.01;0
[0, 1, 0, 0, 1, 0, 0, -1, 0];0.179728895;0;0.523557084;0.509027128;0;0.544760926;-0.148121699;0;0.147624982;0.383872645;0;0.317816281;0.481136297;0;0.522823416;0.06467032;0;-0.011283722
[0, 1, 0, 0, -1, 0, 0, 1, 0];-0.690320897;0;-0.06320645;-0.120907574;0;-0.588840645;-0.283903119;0;-0.788698469;-0.440616472;0;-0.414019889;-0.434155029;0;-1.2496;-0.407881353;0;-0.426722601
[0, -1, 0, 0, 1, 0, 0, 1, 0];0.109774184;0;-0.050478333;0.927211941;0;0.314276527;0.448984676;0;0.459154281;-0.063932771;0;0.154677359;0.945068939;0;0.381030282;0.3317998;0;0.441997297
[0, 1, 0, 0, 1, 0, -1, 0, 0];-0.363900226;0;0.738819059;0.356388007;0;0.728480045;0;0.386722724;0.084877213;0.364406952;0;0.816296946;0.297212039;0;0.637587614;0;0.126892211;0.257717996
[0, 1, 0, 0, -1, 0, 1, 0, 0];-0.01813703;0;0.598076014;-0.260554858;0;-0.14932892;0;0.301218252;0.532314671;-0.031131246;0;0.253176847;-0.984060605;0;-0.024784089;0;0.441153708;-0.030213834
[0, -1, 0, 0, 1, 0, 1, 0, 0];0.471806501;0;0.01138655;1.102549816;0;0.698958809;0;0.942200516;0.767775073;0.338574464;0;0.068935018;0.719800898;0;0.735222554;0;1.01;0.657341371
[0, 1, 0, 0, 1, -1, 0, 0, 0];0.836810876;0;0.221279078;0.847557576;0;0;1.009428616;0.473425515;-0.09858053;0.641238008;0;0.333017944;1.01;0;0;0.555818163;0.499575501;0.329024515
[0, 1, 0, 0, -1, 1, 0, 0, 0];0.060245582;0;0.015089441;-0.089262639;0;0;-0.392949029;0.449440376;0.137048274;-0.17534457;0;-1.239999997;0.279563249;0;0;-0.250892439;0.225162753;-0.268460551
[0, -1, 0, 0, 1, 1, 0, 0, 0];0.598185355;0;0.598461975;0.734569495;0;0;0.785754222;0.946995501;0.830428431;0.420251325;0;0.435025288;0.484174905;0;0;0.669862313;1.01;0.747103995
[0, 1, 0, 1, 0, 0, 0, 0, -1];0.041761312;0;0.120344458;0;-0.318858447;0.215665848;-0.243222222;0.481934379;0;-0.033192574;0;-0.170198993;0;-0.302682997;0.025414989;-0.131957641;-0.04684724;0
[0, 1, 0, -1, 0, 0, 0, 0, 1];0.215193529;0;0.396082618;0;-0.565411402;0.711022911;-0.025459701;0.301060369;0;0.050853492;0;0.376338518;0;-0.047877047;0.162545224;-0.056133523;0.666950095;0
[0, -1, 0, 1, 0, 0, 0, 0, 1];0.140532331;0;-0.235447009;0;-0.22414213;0.534959883;0.461919046;0.160888655;0;0.064296645;0;0.068220835;0;-0.008550626;0.555525778;0.374724811;0.24647959;0
[0, 1, 0, 1, 0, 0, 0, -1, 0];0.185109174;0;0.611698763;0;0.263338635;0.387112659;-0.049141169;0;0.19264446;0.269030679;0;0.357789954;0;0.387968745;0.374037301;0.075420207;0;0.041848875
[0, 1, 0, -1, 0, 0, 0, 1, 0];-0.017117299;0;0.432999401;0;-0.324573672;0.34021178;0.104957079;0;0.784840336;0.018633599;0;0.493058228;0;-0.432992402;0.102403668;0.074728466;0;0.456055135
[0, -1, 0, 1, 0, 0, 0, 1, 0];0.441495811;0;0.158016569;0;0.507906339;0.200997092;0.482799223;0;-0.446747841;0.07819016;0;-0.010791651;0;0.319626365;0.287684256;0.238543799;0;0.333443371
[0, 1, 0, 1, 0, 0, -1, 0, 0];-0.254869942;0;-0.544667864;0;-0.502209149;0.911581697;0;0.160849294;0.162259245;0.22326925;0;-0.075635337;0;-0.203348715;0.309614721;0;-0.027803913;-0.215480085
[0, 1, 0, -1, 0, 0, 1, 0, 0];0.919808448;0;0.676092378;0;-0.11823705;0.381805051;0;0.934125206;0.420474722;0.487006647;0;0.297880827;0;-0.076700218;0.135205172;0;1.009992167;0.278395966
[0, -1, 0, 1, 0, 0, 1, 0, 0];-0.146371257;0;0.826952702;0;0.020404058;0.791673246;0;0.446237793;0.447317758;-0.084420658;0;0.165615083;0;0.161940669;0.787680384;0;0.308479413;0.574181786
[0, 1, 0, 1, 0, -1, 0, 0, 0];0.209949874;0;0.086270473;0;0.14336409;0;0.486580389;0.369985651;-0.605817477;0.22074332;0;-0.02840336;0;0.250976263;0;0.299706987;0.963418817;-0.016625232
[0, 1, 0, -1, 0, 1, 0, 0, 0];-0.069319078;0;0.152820714;0;0.510039074;0;-0.030397292;0.58792724;0.485854494;-0.020687892;0;0.323471671;0;0.243519517;0;-0.033357996;0.929350118;0.300006486
[0, -1, 0, 1, 0, 1, 0, 0, 0];0.088438736;0;0.321583914;0;-0.540904515;0;0.185271851;0.169271595;0.562294874;0.077686719;0;0.126347347;0;-0.341334902;0;0.397008768;0.120739218;0.415620685
[0, 1, 0, 1, -1, 0, 0, 0, 0];-0.318365086;0;-0.654931038;0;0;0.02209198;-0.174778028;0.20511848;-0.090005543;-0.263769213;0;-0.341062691;0;0;0.251651179;-1.185541061;0.28056486;-0.36636046
[0, 1, 0, -1, 1, 0, 0, 0, 0];0.010998115;0;0.478233326;0;0;0.952190324;0.674079086;0.638868555;0.714489695;0.281816451;0;0.672984654;0;0;0.923801382;0.299373494;0.428433551;0.503225743
